Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
County Barbecue,"1352 W. Taylor St., Chicago, 60607, United States",60607,Chicago,40.0,40.0,USD,Barbecue,-87.6612254,41.8694395,211,https://guide.michelin.com/en/illinois/chicago/restaurant/county-barbecue,https://www.county-bbq.com/,Bib Gourmand,40.0,IL,Illinois,Midwest,Barbecue
Funkenhausen,"1709 W. Chicago Ave., Chicago, 60622, United States",60622,Chicago,50.0,58.0,USD,"Gastropub, Bavarian",-87.6701775,41.896091,-4344,https://guide.michelin.com/en/illinois/chicago/restaurant/funkenhausen,https://www.funkenhausen.com/,Bib Gourmand,54.0,IL,Illinois,Midwest,Gastropub
Sol de Mexico,"3018 N. Cicero Ave., Chicago, 60641, United States",60641,Chicago,50.0,50.0,USD,"Mexican, Regional Cuisine",-87.74698,41.93575,-2628,https://guide.michelin.com/en/illinois/chicago/restaurant/sol-de-mexico,https://www.soldemexicochicago.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Mexican
Girl & The Goat,"809 W. Randolph St., Chicago, 60607, United States",60607,Chicago,70.0,70.0,USD,"Contemporary, American",-87.64785,41.88418,-5442,https://guide.michelin.com/en/illinois/chicago/restaurant/girl-the-goat,https://www.girlandthegoat.com/,Bib Gourmand,70.0,IL,Illinois,Midwest,Contemporary
GT Fish & Oyster,"531 N. Wells St., Chicago, 60654, United States",60654,Chicago,50.0,50.0,USD,Seafood,-87.63369,41.8918,-3118,https://guide.michelin.com/en/illinois/chicago/restaurant/gt-fish-oyster,https://www.gtoyster.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Seafood
Tzuco,"720 N. State St., Chicago, 60654, United States",60654,Chicago,65.0,130.0,USD,Mexican,-87.6283518,41.8955644,-8057,https://guide.michelin.com/en/illinois/chicago/restaurant/tzuco,http://www.tzuco.com,Bib Gourmand,97.5,IL,Illinois,Midwest,Mexican
Herb,"5424 N. Broadway, Chicago, 60640, United States",60640,Chicago,40.0,55.0,USD,"Thai, Contemporary",-87.66012,41.980762,-8221,https://guide.michelin.com/en/illinois/chicago/restaurant/herb,https://www.herbrestaurant.com/,Bib Gourmand,47.5,IL,Illinois,Midwest,Thai
Dos Urban Cantina,"2829 W. Armitage Ave., Chicago, 60647, United States",60647,Chicago,52.0,52.0,USD,Mexican,-87.698326,41.917416,-5340,https://guide.michelin.com/en/illinois/chicago/restaurant/dos-urban-cantina,https://www.dosurbancantina.com/,Bib Gourmand,52.0,IL,Illinois,Midwest,Mexican
Vajra,"1329 W. Chicago Ave., Chicago, 60642, United States",60642,Chicago,50.0,50.0,USD,"Indian, Nepali",-87.6604832,41.8961304,-4607,https://guide.michelin.com/en/illinois/chicago/restaurant/vajra,https://www.vajrachicago.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Indian
mfk.,"432 W. Diversey Pkwy., Chicago, 60614, United States",60614,Chicago,50.0,50.0,USD,"Spanish, Basque",-87.6405573,41.9330403,-1624,https://guide.michelin.com/en/illinois/chicago/restaurant/mfk,https://www.mfkrestaurant.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Spanish
DeCOLORES,"1626 S. Halsted St., Chicago, 60609, United States",60609,Chicago,41.0,41.0,USD,Mexican,-87.6467505,41.8592257,-8800,https://guide.michelin.com/en/illinois/chicago/restaurant/decolores,https://www.decolor.us/,Bib Gourmand,41.0,IL,Illinois,Midwest,Mexican
Untitled Supper Club,"111 W. Kinzie St., Chicago, 60654, United States",60654,Chicago,35.0,60.0,USD,Contemporary,-87.63153,41.8891737,-1079,https://guide.michelin.com/en/illinois/chicago/restaurant/untitled-supper-club,https://www.untitledchicago.com/,Bib Gourmand,47.5,IL,Illinois,Midwest,Contemporary
Cabra,"200 N. Green St., Chicago, 60607, United States",60607,Chicago,50.0,50.0,USD,"Peruvian, Latin American",-87.648787,41.8858489,-1166,https://guide.michelin.com/en/illinois/chicago/restaurant/cabra,https://www.cabrachicago.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Peruvian
Mama Delia,"1721 W. Division St., Chicago, 60622, United States",60622,Chicago,50.0,50.0,USD,"Spanish, Spanish Contemporary",-87.67082,41.90331,-411,https://guide.michelin.com/en/illinois/chicago/restaurant/mama-delia,https://www.mamadelia.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Spanish
etta,"1840 W. North Ave., Chicago, 60622, United States",60622,Chicago,50.0,50.0,USD,"American, Italian-American",-87.6743282,41.9105864,-3889,https://guide.michelin.com/en/illinois/chicago/restaurant/etta,https://www.ettarestaurant.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,American
The Duck Inn,"2701 S. Eleanor St., Chicago, 60608, United States",60608,Chicago,50.0,85.0,USD,"Gastropub, American Contemporary",-87.6601691,41.8446456,-8223,https://guide.michelin.com/en/illinois/chicago/restaurant/the-duck-inn,https://www.theduckinnchicago.com/,Bib Gourmand,67.5,IL,Illinois,Midwest,Gastropub
Chilam Balam,"3023 N. Broadway, Chicago, 60657, United States",60657,Chicago,50.0,50.0,USD,Mexican,-87.6441621,41.9372337,-5424,https://guide.michelin.com/en/illinois/chicago/restaurant/chilam-balam,https://www.chilambalamchicago.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Mexican
Marisol,"205 E. Pearson St., Chicago, 60611, United States",60611,Chicago,50.0,50.0,USD,"American, Contemporary",-87.62148,41.89749,-3086,https://guide.michelin.com/en/illinois/chicago/restaurant/marisol,https://www.marisolchicago.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,American
Kie-Gol-Lanee,"5004 N. Sheridan Rd., Chicago, 60640, United States",60640,Chicago,40.0,40.0,USD,Mexican,-87.6550435,41.9733966,-7457,https://guide.michelin.com/en/illinois/chicago/restaurant/kie-gol-lanee,https://www.kiegol.com/,Bib Gourmand,40.0,IL,Illinois,Midwest,Mexican
Longman & Eagle,"2657 N. Kedzie Ave., Chicago, 60647, United States",60647,Chicago,30.0,50.0,USD,Gastropub,-87.7071651,41.9301163,-5613,https://guide.michelin.com/en/illinois/chicago/restaurant/longman-eagle,https://www.longmanandeagle.com/,Bib Gourmand,40.0,IL,Illinois,Midwest,Gastropub
Munno Pizzeria & Bistro,"4656 N. Clark St., Chicago, 60640, United States",60640,Chicago,50.0,50.0,USD,"Pizza, Italian",-87.6670278,41.9665836,-6744,https://guide.michelin.com/en/illinois/chicago/restaurant/munno-pizzeria-bistro,http://www.munnochicago.com,Bib Gourmand,50.0,IL,Illinois,Midwest,Pizza
Birrieria Zaragoza,"4852 S. Pulaski Rd., Chicago, 60632, United States",60632,Chicago,25.0,25.0,USD,"Mexican, Regional Cuisine",-87.723342,41.8050361,-2450,https://guide.michelin.com/en/illinois/chicago/restaurant/birrieria-zaragoza,https://www.birrieriazaragoza.com/,Bib Gourmand,25.0,IL,Illinois,Midwest,Mexican
Mi Tocaya,"2800 W. Logan Blvd., Chicago, 60647, United States",60647,Chicago,50.0,50.0,USD,Mexican,-87.6976607,41.9288424,-2390,https://guide.michelin.com/en/illinois/chicago/restaurant/mi-tocaya,https://www.mitocaya.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Mexican
Joe's Imports,"813 W. Fulton Market, Chicago, 60607, United States",60607,Chicago,35.0,40.0,USD,"Italian, American",-87.6480616,41.8868774,-1174,https://guide.michelin.com/en/illinois/chicago/restaurant/joe-s-imports,https://www.joeswineimports.com/,Bib Gourmand,37.5,IL,Illinois,Midwest,Italian
Mott St.,"1401 N. Ashland Ave., Chicago, 60622, United States",60622,Chicago,45.0,67.0,USD,"Fusion, Contemporary",-87.667465,41.90711,-8891,https://guide.michelin.com/en/illinois/chicago/restaurant/mott-st,https://www.mottstreetchicago.com/,Bib Gourmand,56.0,IL,Illinois,Midwest,Fusion
Ghin Khao,"2128 W. Cermak Rd., Chicago, 60608, United States",60608,Chicago,31.0,31.0,USD,Thai,-87.6792863,41.8522328,-3279,https://guide.michelin.com/en/illinois/chicago/restaurant/ghin-khao,https://www.ghinkhaochicago.com/,Bib Gourmand,31.0,IL,Illinois,Midwest,Thai
"Table, Donkey and Stick","2728 W. Armitage Ave., Chicago, 60647, United States",60647,Chicago,55.0,55.0,USD,Austrian,-87.696,41.91759,-7238,https://guide.michelin.com/en/illinois/chicago/restaurant/table-donkey-and-stick,https://www.tabledonkeystick.com/,Bib Gourmand,55.0,IL,Illinois,Midwest,Austrian
Perilla,"401 N. Milwaukee Ave., Chicago, 60654, United States",60654,Chicago,50.0,50.0,USD,"Korean, American",-87.6443785,41.8891577,-2275,https://guide.michelin.com/en/illinois/chicago/restaurant/perilla,https://www.perillachicago.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Korean
Pizzeria Bebu,"1521 N. Fremont St., Chicago, 60642, United States",60642,Chicago,50.0,50.0,USD,"Pizza, American",-87.6509977,41.9092448,-4968,https://guide.michelin.com/en/illinois/chicago/restaurant/pizzeria-bebu,https://www.bebu.pizza/,Bib Gourmand,50.0,IL,Illinois,Midwest,Pizza
Cira,"200 N. Green St., Chicago, 60607, United States",60607,Chicago,50.0,50.0,USD,"Mediterranean Cuisine, American Contemporary",-87.6487548,41.8858942,-1226,https://guide.michelin.com/en/illinois/chicago/restaurant/cira,https://www.cirachicago.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Mediterranean Cuisine
Gilt Bar,"230 W. Kinzie St., Chicago, 60654, United States",60654,Chicago,50.0,50.0,USD,Gastropub,-87.6352819,41.889297,-8696,https://guide.michelin.com/en/illinois/chicago/restaurant/gilt-bar,http://www.giltbarchicago.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Gastropub
Flat & Point,"3524 W. Fullerton Ave., Chicago, 60647, United States",60647,Chicago,25.0,55.0,USD,American,-87.7156486,41.9248173,-6283,https://guide.michelin.com/en/illinois/chicago/restaurant/flat-point,https://www.flatandpoint.com/,Bib Gourmand,40.0,IL,Illinois,Midwest,American
avec,"615 W. Randolph St., Chicago, 60661, United States",60661,Chicago,50.0,50.0,USD,"Mediterranean Cuisine, American Contemporary",-87.64343,41.88426,-1067,https://guide.michelin.com/en/illinois/chicago/restaurant/avec,https://www.avecrestaurant.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Mediterranean Cuisine
China Chilcano,"418 7th St. NW, Washington, 20004, United States",20004,Washington,50.0,65.0,USD,"Peruvian, South American",-77.02198,38.8954,-522,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/china-chilcano,https://www.chinachilcano.com/,Bib Gourmand,57.5,DC,District of Columbia,South,Peruvian
Thip Khao,"3462 14th St. NW, Washington, 20010, United States",20010,Washington,50.0,50.0,USD,Lao,-77.032845,38.932957,-4611,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/thip-khao,https://www.thipkhao.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Lao
Oyamel,"401 7th St. NW, Washington, 20004, United States",20004,Washington,50.0,55.0,USD,Mexican,-77.02183,38.89489,-431,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/oyamel,https://www.oyamel.com/,Bib Gourmand,52.5,DC,District of Columbia,South,Mexican
Bidwell,"1309 5th St. NE, Washington, 20002, United States",20002,Washington,20.0,60.0,USD,"American, Contemporary",-76.99799,38.90871,483,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/bidwell,https://www.bidwelldc.com/,Bib Gourmand,40.0,DC,District of Columbia,South,American
Maketto,"1351 H St. NE, Washington, 20002, United States",20002,Washington,30.0,90.0,USD,Asian,-76.986694,38.900124,-9608,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/maketto,https://www.maketto1351.com/,Bib Gourmand,60.0,DC,District of Columbia,South,Asian
Taqueria Habanero,"3710 14th St. NW, Washington, 20010, United States",20010,Washington,30.0,30.0,USD,Mexican,-77.0328526,38.9374907,-7220,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/taqueria-habanero,https://www.habanerodc.com/,Bib Gourmand,30.0,DC,District of Columbia,South,Mexican
Chloe,"1331 4th St. SE, Washington, 20003, United States",20003,Washington,36.0,69.0,USD,"International, American",-77.000694,38.874672,-6118,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/chloe,https://www.restaurantchloe.com/,Bib Gourmand,52.5,DC,District of Columbia,South,International
Pearl Dive Oyster Palace,"1612 14th St. NW, Washington, 20009, United States",20009,Washington,50.0,50.0,USD,Southern,-77.03204,38.91176,-729,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/pearl-dive-oyster-palace,https://www.pearldivedc.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Southern
Stellina Pizzeria,"399 Morse St. NE, Washington, 20002, United States",20002,Washington,38.0,38.0,USD,"Pizza, Italian",-77.0000413,38.9079122,-3644,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/stellina-pizzeria,https://www.stellinapizzeria.com/,Bib Gourmand,38.0,DC,District of Columbia,South,Pizza
Unconventional Diner,"1207 9th St., Washington, 20001, United States",20001,Washington,50.0,50.0,USD,American,-77.02381,38.906124,233,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/unconventional-diner,https://www.unconventionaldiner.com/,Bib Gourmand,50.0,DC,District of Columbia,South,American
Lapis,"1847 Columbia Rd. NW, Washington, 20009, United States",20009,Washington,60.0,60.0,USD,Afghan,-77.043915,38.921295,-8727,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/lapis,https://www.lapisdc.com/,Bib Gourmand,60.0,DC,District of Columbia,South,Afghan
Jaleo,"480 7th St. NW, Washington, 20004, United States",20004,Washington,50.0,50.0,USD,Spanish,-77.02215,38.89605,-7375,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/jaleo,https://www.jaleo.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Spanish
Chercher,"1334 9th St. NW, Washington, 20001, United States",20001,Washington,25.0,50.0,USD,"Ethiopian, Regional Cuisine",-77.0241406,38.9082104,-8800,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/chercher,https://www.chercherrestaurant.com/,Bib Gourmand,37.5,DC,District of Columbia,South,Ethiopian
Ivy MTP.City Smokehouse,"1356 Okie St. NE, Washington, 20002, United States",20002,Washington,50.0,50.0,USD,"Seafood, American",-76.98566,38.9144387,-2627,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/ivy-city-smokehouse,https://www.ivycitysmokehouse.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Seafood
Laos in Town,"250 K St. NE, Washington, 20002, United States",20002,Washington,50.0,50.0,USD,"South East Asian, Lao",-77.0021729,38.9026341,-6282,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/laos-in-town,https://www.laosintown.com/,Bib Gourmand,50.0,DC,District of Columbia,South,South East Asian
Das,"1201 28th St. NW, Washington, 20007, United States",20007,Washington,25.0,50.0,USD,"Ethiopian, Regional Cuisine",-77.056946,38.905346,-3841,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/das,https://www.dasethiopian.com/,Bib Gourmand,37.5,DC,District of Columbia,South,Ethiopian
Primrose,"3000 12th St. NE, Washington, 20017, United States",20017,Washington,25.0,60.0,USD,French,-76.9907965,38.9277625,-3604,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/primrose,https://www.primrosedc.com/,Bib Gourmand,42.5,DC,District of Columbia,South,French
Sfoglina,"4445 Connecticut Ave. NW, Washington, 20008, United States",20008,Washington,50.0,50.0,USD,Italian,-77.0644436,38.9466859,-725,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/sfoglina,http://www.sfoglinadc.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Italian
Federalist Pig,"1654 Columbia Rd. NW, Washington, 20009, United States",20009,Washington,25.0,45.0,USD,"Barbecue, American",-77.0389877,38.9250921,-4025,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/federalist-pig,https://www.federalistpig.com/,Bib Gourmand,35.0,DC,District of Columbia,South,Barbecue
Kaliwa,"751 Wharf St. SW, Washington, 20024, United States",20024,Washington,50.0,50.0,USD,"Asian, South East Asian",-77.02449,38.878735,-4053,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/kaliwa,https://www.kaliwadc.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Asian
Cane,"403 H St. NE, Washington, 20002, United States",20002,Washington,50.0,50.0,USD,"Caribbean, Regional Cuisine",-77.000327,38.9001399,-1484,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/cane,https://www.cane-dc.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Caribbean
Sababa,"3311 Connecticut Ave. NW, Washington, 20008, United States",20008,Washington,50.0,50.0,USD,Mediterranean Cuisine,-77.05726,38.933838,-5792,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/sababa,https://www.sababauptown.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Mediterranean Cuisine
Astoria DC,"1521 17th St. NW, Washington, 20036, United States",20036,Washington,60.0,80.0,USD,"Asian, Sichuan",-77.0386833,38.9106102,383,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/astoria-dc,https://www.astoriadc.com/,Bib Gourmand,70.0,DC,District of Columbia,South,Asian
The Red Hen,"1822 1st St. NW, Washington, 20001, United States",20001,Washington,50.0,50.0,USD,Italian,-77.01227,38.914898,-2344,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/the-red-hen,https://www.theredhendc.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Italian
Zenebech,"2420 18th St. NW, Washington, 20009, United States",20009,Washington,30.0,44.0,USD,"Ethiopian, Regional Cuisine",-77.0424732,38.9213438,-4165,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/zenebech,https://www.zenebechdc.com/,Bib Gourmand,37.0,DC,District of Columbia,South,Ethiopian
Zaytinya,"701 9th St. NW, Washington, 20001, United States",20001,Washington,50.0,50.0,USD,Mediterranean Cuisine,-77.0238266,38.8985405,-236,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/zaytinya,https://www.zaytinya.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Mediterranean Cuisine
Timber Pizza Co,"809 Upshur St. NW, Washington, 20011, United States",20011,Washington,25.0,25.0,USD,Pizza,-77.02382,38.942,-9397,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/timber-pizza-co,https://www.timberpizza.com/,Bib Gourmand,25.0,DC,District of Columbia,South,Pizza
Toki Underground,"1234 H St. NE, Washington, 20002, United States",20002,Washington,25.0,25.0,USD,"Japanese, Ramen",-76.98891,38.900337,-2272,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/toki-underground,https://www.tokiunderground.com/,Bib Gourmand,25.0,DC,District of Columbia,South,Japanese
Ottoman Taverna,"425 I St. NW, Washington, 20001, United States",20001,Washington,50.0,50.0,USD,Turkish,-77.01634,38.901665,-34,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/ottoman-taverna,https://www.ottomantaverna.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Turkish
Hitching Post,"200 Upshur St. NW, Washington, 20011, United States",20011,Washington,25.0,50.0,USD,"Southern, Regional Cuisine",-77.01365,38.94222,-1035,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/hitching-post,https://www.thehpostrestaurant.com/,Bib Gourmand,37.5,DC,District of Columbia,South,Southern
Queen’s English,"3410 11th St. NW, Washington, 20010, United States",20010,Washington,50.0,50.0,USD,"Chinese, Contemporary",-77.0284644,38.9321904,https://www.queensenglishdc.com/,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/queen%E2%80%99s-english,https://www.queensenglishdc.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Chinese
Residents Cafe & Bar,"1306 18th St. NW, Washington, 20036, United States",20036,Washington,40.0,45.0,USD,Contemporary,-77.0417544,38.907818,-8963,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/residents-cafe-bar,https://www.residentsdc.com/,Bib Gourmand,42.5,DC,District of Columbia,South,Contemporary
Makan,"3400 11th St. NW, Washington, 20010, United States",20010,Washington,50.0,50.0,USD,Malaysian,-77.0284184,38.9318821,-1823,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/makan,https://www.makanrestaurantdc.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Malaysian
Ellē,"3221 Mt. Pleasant St. NW, Washington, 20010, United States",20010,Washington,13.0,85.0,USD,"Contemporary, Bakery",-77.03842,38.93187,510,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/elle,https://www.eatatelle.com/,Bib Gourmand,49.0,DC,District of Columbia,South,Contemporary
Karma Modern Indian,"611 I St. NW, Washington, 20001, United States",20001,Washington,50.0,75.0,USD,"Indian, Contemporary",-77.0206,38.900967,-89,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/karma-modern-indian,https://www.karmamodernindian.com/,Bib Gourmand,62.5,DC,District of Columbia,South,Indian
