,Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
101,Nozawa Bar,"212 N. Cañon Dr., Beverly Hills, 90210, United States",90210,Beverly Hills,195.0,195.0,USD,"Japanese, Sushi",-118.398404,34.0683345,-4950,https://guide.michelin.com/en/california/beverly-hills/restaurant/nozawa-bar,https://www.nozawabar.com/,1 MICHELIN Star,195.0,CA,California,West,Japanese
102,Nozawa Bar,"212 N. Cañon Dr., Beverly Hills, 90210, United States",90210,Beverly Hills,195.0,195.0,USD,"Japanese, Sushi",-118.398404,34.0683345,-4950,https://guide.michelin.com/en/california/beverly-hills/restaurant/nozawa-bar,https://www.nozawabar.com/,1 MICHELIN Star,195.0,CA,California,West,Japanese
111,Q Sushi,"521 W. 7th St., Los Angeles, 90014, United States",90014,Los Angeles,150.0,300.0,USD,"Japanese, Sushi",-118.255844,34.046883,-5297,https://guide.michelin.com/en/california/us-los-angeles/restaurant/q-sushi,http://www.qsushila.com/,1 MICHELIN Star,225.0,CA,California,West,Japanese
114,Shibumi,"815 S. Hill St., Los Angeles, 90014, United States",90014,Los Angeles,95.0,195.0,USD,"Japanese, Traditional Cuisine",-118.256134,34.044155,-8076,https://guide.michelin.com/en/california/us-los-angeles/restaurant/shibumi-559644,https://www.shibumidtla.com/,1 MICHELIN Star,145.0,CA,California,West,Japanese
115,Morihiro,"3133 Glendale Blvd., Los Angeles, 90039, United States",90039,Los Angeles,100.0,300.0,USD,"Japanese, Sushi",-118.2625547,34.1166298,-3192,https://guide.michelin.com/en/california/us-los-angeles/restaurant/morihiro,https://morionodera.com/,1 MICHELIN Star,200.0,CA,California,West,Japanese
121,Wako,"211 Clement St., San Francisco, 94118, United States",94118,San Francisco,95.0,135.0,USD,"Japanese, Sushi",-122.4615303,37.7830681,-4142,https://guide.michelin.com/en/california/san-francisco/restaurant/wako,https://www.sushiwakosf.com/,1 MICHELIN Star,115.0,CA,California,West,Japanese
122,jū-ni,"1335 Fulton St., San Francisco, 94117, United States",94117,San Francisco,165.0,165.0,USD,"Japanese, Sushi",-122.43886,37.77672,-9164,https://guide.michelin.com/en/california/san-francisco/restaurant/ju-ni,https://www.junisf.com/,1 MICHELIN Star,165.0,CA,California,West,Japanese
126,Omakase,"665 Townsend St., San Francisco, 94103, United States",94103,San Francisco,150.0,150.0,USD,"Japanese, Sushi",-122.40298,37.77077,-83,https://guide.michelin.com/en/california/san-francisco/restaurant/omakase,https://www.omakasesf.com/,1 MICHELIN Star,150.0,CA,California,West,Japanese
136,The Shota,"115 Sansome St., San Francisco, 94104, United States",94104,San Francisco,175.0,175.0,USD,"Japanese, Sushi",-122.4009242,37.7915182,-670,https://guide.michelin.com/en/california/san-francisco/restaurant/the-shota,http://www.theshotasf.com,1 MICHELIN Star,175.0,CA,California,West,Japanese
143,Hana re,"2930 Bristol St., Costa Mesa, 92626, United States",92626,Costa Mesa,200.0,300.0,USD,"Japanese, Sushi",-117.8854377,33.6778676,-1631,https://guide.michelin.com/en/california/us-costa-mesa/restaurant/hana-re,https://www.hanaresushi.com/,1 MICHELIN Star,250.0,CA,California,West,Japanese
147,Hirohisa,"73 Thompson St., New York, 10012, United States",10012,New York,75.0,160.0,USD,"Japanese, Classic Cuisine",-74.003006,40.72452,-1326,https://guide.michelin.com/en/new-york-state/new-york/restaurant/hirohisa,https://www.hirohisa.nyc/,1 MICHELIN Star,117.5,NY,New York,Northeast,Japanese
148,Hirohisa,"73 Thompson St., New York, 10012, United States",10012,New York,75.0,160.0,USD,"Japanese, Classic Cuisine",-74.003006,40.72452,-1326,https://guide.michelin.com/en/new-york-state/new-york/restaurant/hirohisa,https://www.hirohisa.nyc/,1 MICHELIN Star,117.5,NY,New York,Northeast,Japanese
153,Sushi Amane,"245 E. 44th St., New York, 10017, United States",10017,New York,250.0,250.0,USD,"Japanese, Sushi",-73.9717128,40.7514424,-5074,https://guide.michelin.com/en/new-york-state/new-york/restaurant/sushi-amane,https://www.sushi-amane.com/,1 MICHELIN Star,250.0,NY,New York,Northeast,Japanese
154,Sushi Amane,"245 E. 44th St., New York, 10017, United States",10017,New York,250.0,250.0,USD,"Japanese, Sushi",-73.9717128,40.7514424,-5074,https://guide.michelin.com/en/new-york-state/new-york/restaurant/sushi-amane,https://www.sushi-amane.com/,1 MICHELIN Star,250.0,NY,New York,Northeast,Japanese
157,Tsukimi,"288 E. 10th St., New York, 10003, United States",10003,New York,195.0,195.0,USD,"Japanese, Seasonal Cuisine",-73.9852509,40.7290162,www.tsukimi.nyc,https://guide.michelin.com/en/new-york-state/new-york/restaurant/tsukimi,http://www.tsukimi.nyc,1 MICHELIN Star,195.0,NY,New York,Northeast,Japanese
158,Tsukimi,"288 E. 10th St., New York, 10003, United States",10003,New York,195.0,195.0,USD,"Japanese, Seasonal Cuisine",-73.9852509,40.7290162,www.tsukimi.nyc,https://guide.michelin.com/en/new-york-state/new-york/restaurant/tsukimi,http://www.tsukimi.nyc,1 MICHELIN Star,195.0,NY,New York,Northeast,Japanese
171,Sushi Ginza Onodera,"461 Fifth Ave., New York, 10017, United States",10017,New York,100.0,445.0,USD,"Japanese, Sushi",-73.981575,40.752396,-103,https://guide.michelin.com/en/new-york-state/new-york/restaurant/sushi-ginza-onodera,https://www.sushiginzaonoderanewyork.com/,1 MICHELIN Star,272.5,NY,New York,Northeast,Japanese
172,Sushi Ginza Onodera,"461 Fifth Ave., New York, 10017, United States",10017,New York,100.0,445.0,USD,"Japanese, Sushi",-73.981575,40.752396,-103,https://guide.michelin.com/en/new-york-state/new-york/restaurant/sushi-ginza-onodera,https://www.sushiginzaonoderanewyork.com/,1 MICHELIN Star,272.5,NY,New York,Northeast,Japanese
173,Noda,"37 W. 20th St., New York, 10001, United States",10001,New York,315.0,315.0,USD,"Japanese, Sushi",-73.9930802,40.7404543,undefined,https://guide.michelin.com/en/new-york-state/new-york/restaurant/noda,https://www.noda.nyc/,1 MICHELIN Star,315.0,NY,New York,Northeast,Japanese
